id,year,state_name,state_code,district_name,district_code,registration_circles,murder,attempt_to_commit_murder,culpable_homicide_not_amounting_to_murder,attempt_to_commit_culpable_homicide,rape,attempt_to_commit_rape,kidnapping_and_abduction,dacoity,mkng_preparation_and_assembly_for_comm_dacoity,robbery,criminal_trespass_or_burglary,theft,unlawful_assembly,riots,criminal_breach_of_trust,cheating,forgery,counterfeiting,arson,grievous_hurt,dowry_deaths,assault_on_women,insult_to_the_modesty_of_women,cruelty_by_husband_or_his_relatives,importation_of_girls_from_foreign_country,causing_death_by_negligence,offences_against_state,offences_promoting_enmity_between_diff_grp,extortion,disclosure_of_identity_of_victims,incidence_of_rash_driving,human_trafficking,unnatural_offence,other_ipc_crimes
680,2016,Uttar Pradesh,9,Ballia,126,Ballia,49,30,18,0,40,9,191,6,3,52,157,459,0,331,52,111,0,0,23,243,23,139,3,85,0,180,1,0,5,0,118,0,6,462
681,2016,Uttar Pradesh,9,Balrampur,127,Balrampur,20,26,4,0,17,16,60,0,0,9,16,85,6,25,18,44,0,0,4,13,10,71,0,4,0,40,0,1,1,0,34,1,1,171
682,2016,Uttar Pradesh,9,Banda,128,Banda,35,18,17,10,41,0,89,1,0,6,38,191,0,44,21,44,0,1,6,51,24,89,0,71,0,148,0,0,6,0,172,0,2,379
683,2016,Uttar Pradesh,9,Barabanki,129,Barabanki,63,24,13,0,29,0,237,5,1,31,54,222,0,29,40,118,0,1,6,426,44,77,0,150,0,333,0,0,4,0,244,0,3,557
684,2016,Uttar Pradesh,9,Bareilly,130,Bareilly,115,122,25,22,125,250,424,6,0,96,169,1068,0,130,87,307,0,1,32,260,73,483,1,449,0,427,0,0,107,0,730,0,42,1385
685,2016,Uttar Pradesh,9,Basti,131,Basti,28,26,22,0,35,9,153,2,0,20,74,135,0,52,32,47,0,0,14,115,31,67,0,0,0,193,0,0,6,0,131,0,1,563
686,2016,Uttar Pradesh,9,Bijnor,132,Bijnor,97,105,10,42,125,58,242,3,0,66,95,607,0,109,43,0,155,0,22,36,22,177,0,173,0,291,0,7,45,0,285,0,47,814
687,2016,Uttar Pradesh,9,Bulandshahr,134,Bulandshahar,138,174,21,6,113,15,295,13,2,172,143,1090,0,228,55,31,164,0,5,24,55,262,1,253,0,412,0,4,19,0,319,0,11,1218
688,2016,Uttar Pradesh,9,Chandauli,135,Chandoli,21,23,10,14,28,3,82,2,0,25,36,161,13,73,37,64,0,0,19,230,26,75,0,76,0,136,2,0,15,0,68,0,2,394
689,2016,Uttar Pradesh,9,Chitrakoot,136,Chitrakoot,20,15,8,12,28,8,101,1,0,8,44,98,2,21,8,22,0,0,8,26,25,99,0,46,0,79,0,0,16,0,147,0,0,433
690,2016,Uttar Pradesh,9,Deoria,137,Deoria,50,33,19,17,62,8,222,1,0,22,64,226,0,196,39,0,111,1,2,292,22,127,0,49,0,216,0,0,5,0,217,1,1,650
691,2016,Uttar Pradesh,9,Etah,138,Etah,65,121,21,14,76,30,101,3,0,36,59,312,0,110,23,53,0,1,14,204,34,134,2,68,0,251,0,0,13,0,322,0,14,801
692,2016,Uttar Pradesh,9,Etawah,139,Etawah,61,115,13,38,38,9,191,7,1,69,85,761,1,38,55,114,0,2,8,60,44,131,0,185,0,331,0,0,14,0,412,1,9,827
693,2016,Uttar Pradesh,9,Ayodhya,140,Faizabad,63,31,11,3,41,8,173,9,3,81,81,394,0,51,36,158,0,1,36,223,19,103,0,9,0,228,0,3,22,0,220,0,1,738
694,2016,Uttar Pradesh,9,Farrukhabad,141,Fatehgarh,58,71,6,21,32,13,145,4,3,31,70,281,0,25,26,31,0,2,13,76,42,91,0,197,0,151,0,0,11,0,182,1,7,1031
695,2016,Uttar Pradesh,9,Fatehpur,142,Fatehpur,46,33,21,37,60,25,181,3,0,39,82,274,0,62,43,110,94,3,4,318,39,174,0,96,0,325,0,1,8,0,335,0,2,992
696,2016,Uttar Pradesh,9,Firozabad,143,Firozabad,80,200,20,13,41,11,301,6,0,80,94,857,0,242,78,181,0,0,10,414,66,109,0,179,0,350,0,2,22,0,362,1,7,1447
697,2016,Uttar Pradesh,9,Lucknow,162,G. R. P.,24,13,4,4,7,1,26,8,1,381,0,6483,5,15,5,33,0,7,1,6,2,65,0,0,0,1,0,0,9,0,2,4,1,1185
698,2016,Uttar Pradesh,9,Gautam Buddha Nagar,144,Gautambudh Nagar,93,96,23,18,84,48,312,6,1,224,175,3863,2,176,135,461,0,8,14,19,24,208,7,262,0,346,1,1,62,0,693,1,24,2489
699,2016,Uttar Pradesh,9,Ghaziabad,145,Ghaziabad,132,156,25,36,187,14,605,7,10,114,155,4520,0,93,161,416,0,12,3,28,40,287,1,526,0,420,1,3,37,0,482,1,13,2454
700,2016,Uttar Pradesh,9,Ghazipur,146,Ghazipur,49,64,20,20,43,51,160,1,3,60,102,245,47,83,21,90,0,0,8,363,18,102,3,86,0,159,0,0,18,0,75,0,3,520
701,2016,Uttar Pradesh,9,Gonda,147,Gonda,38,28,19,41,51,97,167,1,0,13,90,193,16,107,49,176,0,1,21,319,27,110,0,1,0,188,0,0,7,0,155,1,5,833
702,2016,Uttar Pradesh,9,Gorakhpur,148,Gorakhpur,124,84,16,59,167,59,404,4,0,134,270,1108,25,490,118,378,0,2,18,338,53,240,0,0,0,353,0,0,20,0,474,1,13,1457
703,2016,Uttar Pradesh,9,Hamirpur,149,Hamirpur,33,30,11,14,37,0,76,2,0,16,45,116,0,16,14,49,0,0,9,130,21,103,0,57,0,136,0,0,9,0,116,0,1,413
704,2016,Uttar Pradesh,9,Hapur,661,Hapur,42,46,4,9,53,22,139,3,3,69,47,557,0,60,29,101,0,1,2,11,11,109,0,40,0,215,0,0,9,0,179,0,8,472
705,2016,Uttar Pradesh,9,Hardoi,150,Hardoi,65,73,30,0,109,8,190,2,0,33,53,286,4,53,75,118,0,0,27,219,41,156,0,96,0,343,0,0,7,0,354,1,5,713
706,2016,Uttar Pradesh,9,Hathras,163,Hathras,59,41,12,21,32,27,119,2,0,22,59,344,0,88,39,120,0,1,5,85,24,105,0,165,0,191,0,1,24,0,197,0,4,666
707,2016,Uttar Pradesh,9,Jalaun,151,Jalaun,40,42,4,7,33,28,74,2,0,27,56,190,0,38,10,44,0,3,12,8,33,120,1,45,0,91,0,0,37,0,102,0,5,215
708,2016,Uttar Pradesh,9,Jaunpur,152,Jaunpur,60,59,21,13,78,11,224,1,2,57,115,381,22,190,30,65,0,0,30,426,46,106,1,0,0,280,0,1,11,0,191,2,2,574
709,2016,Uttar Pradesh,9,Jhansi,153,Jhansi,71,34,20,17,45,9,155,5,1,38,57,453,2,91,44,63,84,1,19,115,36,144,1,205,0,235,0,2,15,0,291,1,3,549
710,2016,Uttar Pradesh,9,Kannauj,155,Kannauj,52,65,15,12,64,10,173,12,4,26,77,221,0,99,20,91,0,0,20,53,24,119,0,119,0,241,0,5,10,0,293,0,4,968
711,2016,Uttar Pradesh,9,Kanpur Dehat,156,Kanpur Dehat,61,23,24,21,40,4,211,3,0,35,75,251,0,55,47,59,13,2,18,203,46,148,0,172,0,300,0,1,3,0,315,0,2,624
712,2016,Uttar Pradesh,9,Kanpur Nagar,157,Kanpur Nagar,117,95,38,50,76,5,533,5,0,85,196,1650,0,130,163,487,0,24,4,231,80,260,1,455,0,643,0,1,35,0,805,0,12,1847
713,2016,Uttar Pradesh,9,Kasganj,633,Kasganj,53,70,10,0,53,10,100,0,0,12,39,251,0,47,7,31,0,0,5,149,18,97,0,42,0,130,0,1,13,0,150,0,1,200
714,2016,Uttar Pradesh,9,Kaushambi,158,Kaushambi,36,33,23,19,27,7,176,1,0,18,55,155,0,25,30,38,8,2,24,118,27,141,0,119,0,159,1,0,9,0,175,0,7,712
715,2016,Uttar Pradesh,9,Kheri,159,Khiri,96,103,36,15,70,12,376,7,3,55,83,805,3,88,40,111,0,1,21,358,51,166,0,149,0,349,0,3,12,0,220,2,16,1174
716,2016,Uttar Pradesh,9,Kushi Nagar,160,Kushi Nagar,39,30,22,208,75,66,194,0,0,5,74,210,0,145,37,124,0,0,39,345,29,173,0,70,0,243,0,0,13,0,187,0,10,958
717,2016,Uttar Pradesh,9,Lalitpur,161,Lalitpur,26,11,8,16,26,1,51,0,0,15,26,85,0,61,9,30,0,1,4,17,16,65,0,27,0,84,0,0,22,0,125,2,1,410
718,2016,Uttar Pradesh,9,Lucknow,162,Lucknow,157,164,27,122,202,54,1172,19,0,125,912,4891,32,230,454,1232,36,4,83,34,65,523,1,1185,0,565,2,1,185,0,965,1,91,5799
719,2016,Uttar Pradesh,9,Maharajganj,164,Maharajganj,32,7,17,2,64,0,52,0,0,8,29,61,0,25,7,36,0,1,0,135,30,59,0,56,0,130,0,2,0,0,96,0,1,314
720,2016,Uttar Pradesh,9,Mahoba,165,Mahoba,33,19,9,7,28,1,75,2,0,24,37,88,0,29,22,39,0,1,8,8,19,107,1,39,0,83,0,4,6,0,110,1,0,145
721,2016,Uttar Pradesh,9,Mainpuri,166,Mainpuri,81,98,16,13,68,9,152,5,0,72,77,598,0,188,28,69,0,2,16,153,34,103,0,103,0,321,0,2,7,0,125,0,5,839
722,2016,Uttar Pradesh,9,Mathura,167,Mathura,92,148,15,0,55,50,217,6,0,83,76,1054,0,230,81,277,0,8,11,278,40,160,0,238,0,436,0,0,31,1,345,0,4,1210
723,2016,Uttar Pradesh,9,Mau,168,Mau,34,27,16,30,27,9,138,1,1,26,77,183,19,121,45,178,0,0,16,323,27,59,0,5,0,134,0,0,24,0,100,0,5,347
724,2016,Uttar Pradesh,9,Meerut,169,Meerut,196,216,16,56,96,63,351,5,4,148,175,3378,3,219,96,356,0,10,16,35,35,327,0,488,0,418,0,7,113,0,576,0,61,1581
725,2016,Uttar Pradesh,9,Mirzapur,170,Mirzapur,26,4,12,8,30,7,40,1,0,9,18,51,4,2,37,48,0,4,18,87,18,9,0,12,0,180,0,0,19,0,127,0,3,123
726,2016,Uttar Pradesh,9,Moradabad,171,Moradabad,70,124,22,30,208,23,348,11,4,93,191,1021,0,142,134,386,0,0,19,56,33,497,2,421,0,295,1,23,75,0,269,1,88,2138
727,2016,Uttar Pradesh,9,Muzaffarnagar,172,Muzaffarnagar,94,111,15,31,38,25,231,0,0,69,28,777,0,95,30,152,0,0,16,327,32,97,0,280,0,280,0,0,55,0,372,0,23,1337
728,2016,Uttar Pradesh,9,Pilibhit,173,Pilibhit,37,25,8,22,86,48,107,2,0,29,37,168,0,9,18,0,82,0,17,39,30,206,0,186,0,170,0,2,21,0,226,1,6,981
729,2016,Uttar Pradesh,9,Pratapgarh,174,Pratapgarh,80,95,20,20,66,10,285,6,0,87,148,589,0,197,36,203,0,1,40,283,26,148,0,215,0,170,0,0,21,0,229,0,2,1263
730,2016,Uttar Pradesh,9,Rae Bareli,175,Raibareilly,40,50,16,6,54,20,152,2,2,24,56,273,0,59,26,80,0,1,24,149,17,82,0,71,0,247,0,0,3,0,156,0,0,1057
731,2016,Uttar Pradesh,9,Rampur,176,Rampur,54,81,12,24,111,150,177,3,0,53,112,408,0,82,58,148,0,2,15,14,24,154,0,90,0,182,0,2,25,0,294,0,108,596
732,2016,Uttar Pradesh,9,Saharanpur,177,Saharanpur,74,70,20,12,51,10,205,3,4,87,76,630,0,108,42,154,0,1,7,140,21,122,0,114,0,211,0,7,39,0,170,2,44,1164
733,2016,Uttar Pradesh,9,Sambhal,659,Sambhal,60,88,23,36,52,30,189,2,0,40,68,301,0,56,59,116,0,0,12,93,28,113,0,145,0,172,0,5,24,0,144,0,20,762
734,2016,Uttar Pradesh,9,Sant Kabeer Nagar,178,Sant Kabirnagar,30,8,4,6,27,3,73,0,0,16,23,74,2,23,18,33,0,0,7,99,21,35,0,38,0,81,0,1,4,0,95,0,1,193
735,2016,Uttar Pradesh,9,Shahjahanpur,180,Shahjahanpur,87,138,23,12,90,7,245,9,0,71,105,322,0,69,35,105,0,0,17,274,45,280,0,145,0,193,0,0,20,0,413,0,5,1205
736,2016,Uttar Pradesh,9,Shamli,660,Shamli,38,55,2,22,17,79,59,0,1,35,18,347,124,62,28,84,0,2,19,44,6,62,2,120,0,91,0,0,59,0,122,0,106,985
737,2016,Uttar Pradesh,9,Shravasti,181,Shrawasti,13,15,3,7,11,5,77,1,0,4,42,64,0,21,13,85,6,0,12,127,11,66,0,1,0,51,0,2,2,0,41,0,1,288
738,2016,Uttar Pradesh,9,Siddharth Nagar,182,Sidharthnagar,18,12,12,23,36,0,107,4,1,8,44,82,0,62,16,25,0,1,9,98,22,75,0,0,0,59,0,0,2,0,54,0,1,268
739,2016,Uttar Pradesh,9,Sitapur,183,Sitapur,83,56,20,79,103,10,270,5,0,51,122,523,8,58,68,87,0,0,63,65,69,214,0,36,0,227,0,3,8,0,240,1,7,1883
740,2016,Uttar Pradesh,9,Sonbhadra,184,Sonbhadra,21,4,20,17,42,3,55,0,0,9,36,95,0,5,14,24,8,1,3,171,18,35,1,37,0,161,0,0,3,0,95,1,2,157
741,2016,Uttar Pradesh,9,Bhadohi,179,Bhadohi,16,16,14,46,9,6,71,0,0,9,55,120,0,25,19,35,0,0,3,167,12,37,0,6,0,122,0,0,5,0,73,0,1,259
742,2016,Uttar Pradesh,9,Sultanpur,185,Sultanpur,43,48,18,12,31,57,154,7,0,59,81,443,88,139,16,103,0,0,57,176,21,80,0,13,0,198,0,0,31,0,216,0,5,769
743,2016,Uttar Pradesh,9,Unnao,186,Unnao,85,69,22,27,82,3,279,4,1,63,96,363,0,140,55,181,0,0,14,90,44,145,0,181,0,359,0,6,21,0,300,0,4,738
744,2016,Uttar Pradesh,9,Varanasi,187,Varanasi,59,76,15,10,105,39,264,2,2,51,143,931,62,78,132,418,0,7,36,201,32,251,2,325,0,231,0,1,73,0,236,2,31,2262
745,2016,Uttarakhand,5,Almora,45,Almora,1,2,3,0,6,0,1,0,0,1,11,9,0,3,1,8,0,3,3,2,0,7,0,3,0,7,0,0,0,0,6,0,0,50
746,2016,Uttarakhand,5,Bageshwar,46,Bageshwar,4,2,0,0,10,0,27,1,0,1,11,12,0,6,2,2,0,0,1,1,3,9,0,3,0,4,0,0,0,0,7,0,0,31
747,2016,Uttarakhand,5,Chamoli,47,Chamoli,0,2,0,0,2,0,32,0,0,0,3,7,0,0,3,5,0,0,0,0,1,11,0,1,0,5,0,0,0,0,9,0,0,32
748,2016,Uttarakhand,5,Champawat,48,Champawat,1,1,2,0,4,0,18,0,0,1,2,8,0,3,0,2,0,1,0,3,0,2,0,0,0,12,0,0,0,0,10,1,0,28
749,2016,Uttarakhand,5,Dehradun,49,Dehradun,36,19,8,0,63,5,76,2,1,35,90,447,0,75,35,242,180,14,0,36,8,56,0,140,0,136,0,2,12,0,167,2,4,393
750,2016,Uttarakhand,5,Haridwar,50,Haridwar,63,82,10,0,104,0,133,6,3,45,86,504,0,164,47,202,14,12,0,8,13,86,0,68,0,199,0,1,5,0,135,1,2,711
751,2016,Uttarakhand,5,Nainital,51,Nainital,16,18,4,1,46,0,110,4,0,9,35,157,0,62,14,48,0,0,2,8,13,48,0,32,0,93,0,1,0,0,120,0,0,221
752,2016,Uttarakhand,5,Pauri Garhwal,52,Pauri Garhwal,5,7,1,0,4,0,58,0,0,3,8,40,0,9,8,25,1,2,0,0,1,15,0,7,0,12,0,0,1,0,19,0,2,51
753,2016,Uttarakhand,5,Pithoragarh,53,Pithoragarh,3,2,0,0,3,0,11,0,0,2,4,7,0,8,0,3,0,1,2,1,1,2,0,5,0,8,0,0,0,0,6,1,0,35
754,2016,Uttarakhand,5,Rudra Prayag,54,Rudra Prayag,3,0,0,0,6,0,65,0,0,1,7,5,0,0,3,5,0,0,0,3,0,4,0,1,0,4,0,0,0,0,5,0,0,8
755,2016,Uttarakhand,5,Tehri Garhwal,55,Tehri Garhwal,1,4,0,0,10,0,32,0,0,3,12,20,0,7,4,5,0,0,1,3,2,4,1,6,0,12,0,0,0,0,20,0,0,46
756,2016,Uttarakhand,5,Udam Singh Nagar,56,Udhamsingh Nagar,57,73,0,0,71,0,211,4,1,27,141,600,0,139,39,333,0,10,0,0,15,94,2,123,1,98,1,18,0,0,385,0,0,1094
757,2016,Uttarakhand,5,Uttar Kashi,57,Uttarkashi,4,0,1,1,7,1,15,0,0,0,8,7,0,5,5,8,0,2,0,0,0,6,0,3,0,5,0,0,0,0,8,1,0,20
758,2016,West Bengal,19,24 Paraganas North,303,North 24 Parganas,130,1236,53,510,120,150,555,5,59,21,5,1101,0,133,84,256,114,21,31,2649,43,172,16,1955,2,298,0,1,22,0,439,18,2,3602
759,2016,West Bengal,19,24 Paraganas South,304,South 24 Parganas (Old),218,476,27,0,56,104,797,8,123,39,71,1442,0,681,104,683,26,22,21,946,49,166,16,3227,0,380,0,0,30,0,781,12,0,10321
760,2016,West Bengal,19,Alipurduar,664,Alipurduar,33,75,4,0,24,27,126,0,3,11,6,443,2,2,27,58,9,1,26,402,7,80,3,292,0,130,2,0,26,0,99,12,1,500
761,2016,West Bengal,19,Paschim Bardhaman,704,Asansol-Durgapur Pc,60,269,16,4,23,21,119,9,46,24,20,613,0,154,97,213,96,20,7,54,20,44,2,370,0,225,0,2,13,0,194,0,3,1694
762,2016,West Bengal,19,Bankura,305,Bankura,60,111,7,0,32,17,112,5,12,11,15,155,0,119,15,75,28,0,37,98,19,83,10,329,0,190,0,0,16,0,160,1,0,1192
763,2016,West Bengal,19,24 Paraganas North,303,Barrackpur Pc,56,496,34,52,33,16,193,1,122,20,22,1255,13,118,113,600,90,27,36,1444,21,582,32,1260,1,200,0,1,115,0,593,5,6,824
764,2016,West Bengal,19,24 Paraganas North,303,Bidhannagar Pc,22,90,5,14,11,8,110,4,82,5,11,612,4,11,85,436,90,3,6,355,9,117,17,426,0,93,0,0,50,0,303,5,0,779
765,2016,West Bengal,19,Birbhum,307,Birbhum,94,560,10,10,20,47,89,8,58,38,8,263,80,116,10,87,8,7,22,607,14,78,0,268,0,284,0,1,11,0,156,0,0,432
766,2016,West Bengal,19,Purba Bardhaman,306,Burdwan (Old),102,493,18,0,46,79,212,5,22,25,4,487,0,147,11,255,0,2,18,174,24,203,0,545,0,500,0,0,17,0,337,0,2,3548
767,2016,West Bengal,19,Coochbehar,308,Coochbehar,70,129,6,0,79,90,161,0,2,3,2,273,60,19,34,93,6,3,34,177,27,115,3,633,0,159,0,0,23,0,189,1,2,1890
768,2016,West Bengal,19,Dinajpur Dakshin,310,Dakshin Dinajpur,32,134,23,30,19,46,102,1,9,1,1,164,9,6,6,30,6,3,6,566,12,89,1,285,1,137,0,0,10,0,156,1,1,510
769,2016,West Bengal,19,Darjeeling,309,Darjeeling,30,55,6,4,11,7,88,0,2,7,0,202,6,1,29,21,18,5,7,210,5,54,0,152,1,90,1,2,1,0,145,8,0,474
770,2016,West Bengal,19,Hooghly,312,Hooghly Rural Police,112,379,11,17,24,52,355,10,137,27,21,1046,0,228,44,646,7,19,48,142,47,197,2,1077,0,469,0,6,3,1,447,0,2,3044
771,2016,West Bengal,19,Howrah,313,Howrah G. R. P.,4,10,1,0,0,0,4,1,50,0,0,318,17,1,1,6,3,4,0,4,1,14,2,1,0,1,1,0,3,0,0,0,0,48
772,2016,West Bengal,19,Howrah,313,Howrah Pc,31,114,3,1,8,8,99,6,37,14,1,901,5,12,31,276,7,1,7,63,7,119,26,413,0,99,0,2,34,0,355,0,1,2061
773,2016,West Bengal,19,Howrah,313,Howrah Rural,83,463,9,9,21,31,214,4,41,6,13,339,39,129,62,154,9,7,35,1196,15,152,1,659,0,278,0,2,22,0,269,2,0,762
774,2016,West Bengal,19,Jalpaiguri,314,Jalpaiguri,43,113,15,0,44,27,158,1,7,6,2,352,0,4,40,42,11,0,8,115,10,140,0,228,0,185,0,0,8,0,215,3,0,474
775,2016,West Bengal,19,Jhargram,703,Jhargram,28,21,1,0,3,5,28,0,2,6,3,25,3,14,4,19,1,1,6,49,5,41,0,84,0,70,0,0,2,0,64,0,0,165
776,2016,West Bengal,19,Medinipur West,318,Kharagpur G. R. P.,2,0,0,0,1,0,2,1,5,1,0,351,0,1,1,6,0,0,0,4,0,9,0,4,0,3,0,0,0,0,7,1,0,3
777,2016,West Bengal,19,Kolkata,315,Kolkata,78,159,29,5,15,3,286,4,11,35,37,4186,111,190,249,1823,65,18,2,464,10,348,243,886,4,310,3,1,141,0,4218,10,1,8574
778,2016,West Bengal,19,Maldah,316,Malda,78,989,26,181,88,93,416,5,77,27,3,517,29,31,13,105,8,80,27,1477,27,122,11,646,0,268,0,0,24,0,227,3,2,1173
779,2016,West Bengal,19,Murshidabad,319,Murshidabad,185,3277,26,1,226,389,268,6,79,25,3,735,0,135,80,167,51,40,40,3522,51,209,7,1701,1,417,0,3,28,0,459,3,7,2286
780,2016,West Bengal,19,Nadia,320,Nadia,138,794,23,173,53,213,472,5,124,19,6,914,0,46,106,339,22,9,15,805,47,124,6,1212,0,330,0,0,82,0,422,21,4,3522
781,2016,West Bengal,19,Medinipur West,318,Paschim Medinipur,100,631,11,18,45,42,231,4,22,15,7,820,27,129,120,19,27,2,24,93,19,403,14,709,0,380,0,8,15,0,395,0,0,1293
782,2016,West Bengal,19,Medinipur East,317,Purab Medinipur,90,76,13,1,36,54,262,8,37,29,14,579,8,196,185,72,33,16,21,9,17,95,1,799,0,342,0,0,23,0,459,6,0,2830
783,2016,West Bengal,19,Purulia,321,Purulia,42,70,5,18,13,25,61,3,12,11,0,108,0,40,29,28,4,4,9,399,8,212,0,191,0,127,0,0,7,0,58,1,0,392
784,2016,West Bengal,19,Kolkata,315,Sealdah G. R. P.,16,17,0,0,2,0,8,0,114,3,0,334,20,2,2,18,0,0,0,24,1,15,1,0,0,0,0,0,0,0,0,0,0,49
785,2016,West Bengal,19,Darjeeling,309,Siliguri G. R. P.,2,0,0,0,0,0,1,0,0,2,0,191,0,0,0,1,0,1,0,0,0,9,1,1,0,0,0,0,0,0,0,3,0,14
786,2016,West Bengal,19,Darjeeling,309,Siliguri Pc,37,55,6,4,26,18,235,1,8,14,0,726,25,6,50,224,56,7,1,398,6,133,25,538,0,120,0,0,7,0,270,9,2,1053
787,2016,West Bengal,19,Dinajpur Uttar,311,Uttar Dinajpur,68,681,4,6,31,74,271,10,17,27,1,450,33,20,14,141,2,4,29,1673,14,52,9,411,0,293,0,24,15,0,239,8,3,1742
788,2016,Andaman And Nicobar Islands,35,South Andamans,602,South Andaman,10,6,1,1,18,0,15,0,0,5,48,52,0,7,4,67,1,0,5,21,0,21,0,5,0,17,0,0,0,0,165,0,0,98
789,2016,Andaman And Nicobar Islands,35,North And Middle Andaman,632,North  And Middle Andaman,3,8,0,1,11,0,9,0,0,0,7,11,0,1,1,8,0,0,2,4,0,22,2,2,0,5,0,0,0,0,50,0,0,58
790,2016,Andaman And Nicobar Islands,35,Nicobars,603,Nicobar,1,1,0,0,1,0,2,0,0,0,3,1,0,0,0,1,0,0,2,2,0,3,0,0,0,1,0,0,0,0,6,0,0,6
791,2016,Chandigarh,4,Chandigarh,44,Chandigarh,26,40,6,4,68,4,180,5,0,54,141,918,0,40,22,188,0,0,8,41,4,76,13,122,0,132,0,0,2,0,300,1,8,593
792,2016,The Dadra And Nagar Haveli And Daman And Diu,38,Dadra And Nagar Haveli,465,D Andn Haveli,5,2,0,0,14,0,10,3,0,1,22,29,0,9,6,13,0,0,2,13,0,1,1,6,0,48,0,0,2,0,30,0,0,27
793,2016,The Dadra And Nagar Haveli And Daman And Diu,38,Daman,463,Daman,4,2,1,2,11,0,20,1,0,2,15,30,0,3,3,20,1,0,2,5,0,4,1,5,0,24,0,0,3,0,15,2,0,24
794,2016,The Dadra And Nagar Haveli And Daman And Diu,38,Diu,464,Diu,0,1,0,0,1,0,1,0,0,0,5,12,0,6,0,1,1,0,0,5,0,0,1,3,0,10,0,0,0,0,18,0,1,5
795,2016,Delhi,7,Central,77,Central,31,28,4,61,104,1,240,1,0,208,777,6768,0,2,32,197,1,2,9,22,7,233,49,103,0,78,0,0,8,0,1517,5,14,1647
796,2016,Delhi,7,North West,82,Crime Branch,2,6,0,0,1,0,2,0,0,0,0,0,0,0,1,41,1,4,0,0,0,2,1,0,0,0,0,0,5,0,0,0,0,0
797,2016,Delhi,7,East,78,East,34,59,4,75,221,3,651,3,0,658,1418,13901,0,4,45,397,9,0,19,33,17,380,100,445,0,111,0,0,31,0,845,4,14,2308
798,2016,Delhi,7,New Delhi,79,Eow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,87,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
799,2016,Delhi,7,New Delhi,79,Igi Airport,0,0,0,0,0,0,1,0,0,2,0,234,0,0,6,22,209,0,0,0,0,11,3,0,0,4,0,0,0,0,19,0,0,48
800,2016,Delhi,7,North West,82,Metro,1,1,0,0,1,0,6,0,0,2,3,9702,0,0,4,6,0,0,0,2,0,15,0,0,0,1,0,0,0,0,0,0,0,15
801,2016,Delhi,7,New Delhi,79,New Delhi,7,6,0,5,23,1,50,0,0,63,75,1830,0,11,12,151,90,60,6,6,1,57,9,11,0,69,1,0,5,0,286,0,2,244
802,2016,Delhi,7,North,80,North,26,25,6,31,65,0,272,3,0,233,687,7280,0,3,46,290,0,0,10,28,6,171,17,125,0,154,0,0,9,1,810,0,9,1131
803,2016,Delhi,7,North East,81,North-East,51,117,4,229,223,5,826,2,1,829,1250,11615,0,15,30,305,0,0,22,52,19,333,21,654,0,132,0,0,14,0,641,3,27,2918
804,2016,Delhi,7,North West,82,North-West,46,75,3,53,190,6,609,10,1,597,1294,12135,0,17,37,541,3,1,12,54,16,371,68,347,0,190,0,0,21,0,1920,5,20,1568
805,2016,Delhi,7,North West,82,Outer,101,83,9,81,372,1,1037,5,2,852,2163,15033,0,5,41,524,9,1,24,53,28,530,131,589,0,302,0,0,32,1,831,5,29,2783
806,2016,Delhi,7,New Delhi,79,Railway,6,5,0,0,7,0,40,1,0,60,0,3837,0,0,4,8,0,0,0,3,0,4,0,0,0,1,0,0,1,0,6,2,0,321
807,2016,Delhi,7,South,83,South,43,37,8,85,246,9,601,6,1,325,1944,13965,0,7,108,1058,12,3,17,55,9,708,239,166,0,161,1,0,25,0,873,3,13,1556
808,2016,Delhi,7,South East,670,South-East,58,72,4,72,275,1,765,4,0,265,1330,10812,0,5,81,499,6,1,23,104,14,510,137,326,0,193,0,0,17,0,912,1,20,1298
809,2016,Delhi,7,South West,84,South-West,58,48,3,66,171,1,762,6,0,225,1263,6872,0,5,45,522,3,1,27,61,22,389,71,326,0,212,0,0,29,0,873,1,15,1130
810,2016,Delhi,7,North West,82,Spl Cell,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
811,2016,Delhi,7,New Delhi,79,Spuwac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0
812,2016,Delhi,7,New Delhi,79,Vigilance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,2016,Delhi,7,West,85,West,64,79,9,87,256,1,757,5,0,442,2103,16944,0,5,64,746,5,3,14,56,23,450,72,551,0,248,0,0,29,0,1106,2,19,2346
814,2016,Lakshadweep,31,Lakshadweep District,553,Lakshadweep,0,1,0,0,5,0,0,0,0,0,1,8,2,0,0,1,0,0,5,0,0,1,1,2,0,1,0,1,0,0,0,0,0,7
815,2016,Puducherry,34,Karaikal,598,Karaikal,2,2,0,0,5,0,0,0,0,1,8,53,3,1,3,14,0,0,0,6,0,13,0,10,0,56,0,0,3,0,215,0,0,203
